restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
Hart Lounge,Veg Spicy Arrabiata Pasta,,120,,Non Veg,11:00:00am,10:30.00pm,1,,Pasta,,0,
Hart Lounge,Veg Cream Cheese Pasta,,120,,Non Veg,11:00:00am,10:30.00pm,1,,Pasta,,0,
Hart Lounge,Chicken Spicy Arrabiata Pasta,,140,,Non Veg,11:00:00am,10:30.00pm,1,,Pasta,,1,
Hart Lounge,Chicken Cream Cheese Pasta,,160,,Non Veg,11:00:00am,10:30.00pm,1,,Pasta,,0,
Hart Lounge,French Fries,,50,,Veg,11:00:00am,10:30.00pm,1,,Starters,,0,
Hart Lounge,Potato Veggies,,50,,Veg,11:00:00am,10:30.00pm,1,,Starters,,1,
Hart Lounge,Smileys,,40,,Veg,11:00:00am,10:30.00pm,1,,Starters,,0,
Hart Lounge,Spicy French Fries,,55,,Veg,11:00:00am,10:30.00pm,1,,Starters,,0,
Hart Lounge,Veg Burger,,40,,Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Veg Cheese Burger,,50,,Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Veg Fries Burger,,60,,Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Bbq Burger,,60,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Veg Double Patty Burger,,70,,Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Extra Cheese,,10,,Veg,11:00:00am,10:30.00pm,1,,Toppings,,0,
Hart Lounge,Chicken Burger,,50,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,1,
Hart Lounge,Chicken Cheese Burger,,60,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Chicken Fries Burger,,70,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Chicken Double Patty Burger,,90,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Supreme Burger with Cheese,,80,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,0,
Hart Lounge,Bbq Burger with Cheese,,70,,Non Veg,11:00:00am,10:30.00pm,1,,Burgers,,1,
Hart Lounge,Grill Veg Sandwich,,50,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Grill Tomato with Cheese,,50,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Spicy Veg,,60,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Mexican Veg,,60,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Cheese Sandwich,,50,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Chicken Grill Sandwich,,60,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Egg Mayo Sandwich,,60,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Spicy Chicken with Masala,,70,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Club Sandwich,,90,,Non Veg,11:00:00am,10:30.00pm,1,,Sandwich,,0,
Hart Lounge,Margarita Pizza,,150,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,1,
Hart Lounge,Panner,,170,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Veg Delight,,160,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Mexican Veg,,180,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Mushroom,,160,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Spicy Chettinadu,,180,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Supreme Pizza,,190,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Mexican Pizza,,190,,Non Veg,11:00:00am,10:30.00pm,1,,Pizza,,0,
Hart Lounge,Blue Mojitoes,,70,,Veg,11:00:00am,10:30.00pm,1,,Mojitos,,0,
Hart Lounge,Lime Mojitoes,,70,,Veg,11:00:00am,10:30.00pm,1,,Mojitos,,0,
Hart Lounge,Green Apple,,70,,Veg,11:00:00am,10:30.00pm,1,,Mojitos,,0,
Hart Lounge,Classic Mojitoes,,70,,Veg,11:00:00am,10:30.00pm,1,,Mojitos,,1,
Hart Lounge,Lime,,20,,Veg,11:00:00am,10:30.00pm,1,,Fresh Juices,,0,
Hart Lounge,Vanilla,,50,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Strawberry,,60,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Butterscotch,,70,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Black Current,,60,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Oreo Shake,,60,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,1,
Hart Lounge,Banana Shake,,60,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Cold Coffee,,60,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Dates Milk Shake,,60,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Choco Shake,,70,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
Hart Lounge,Choco Malt,,80,,Veg,11:00:00am,10:30.00pm,1,,Shakes,,0,
